age,loan_amount,employment_years,income,debt,dti,loan_to_income,monthly_obligation
37,1402,1.0,5253.038639120282,2857.910202547118,0.5440489588756818,0.2668931443905752,238.15918354559315
36,12169,4.0,46519.20405973505,23815.05972735337,0.5119403955573398,0.2615908901703016,1984.588310612781
28,3060,4.0,11886.021454430404,2565.5683741220428,0.21584753013934288,0.257445269784484,213.79736451017024
34,11998,2.0,40174.78146871138,15756.660933854637,0.3922027789031316,0.2986450594471607,1313.0550778212198
32,2697,1.0,8995.45259569517,2176.648297466445,0.24197207136726992,0.2998181549298216,181.38735812220375
26,2404,2.0,8969.46881364817,2662.2998512408008,0.296818006345011,0.26802033096341366,221.8583209367334
49,1262,1.0,4459.00597418872,2651.61495399244,0.5946650373068585,0.28302272015448704,220.96791283270332
32,4611,0.0,16611.69236138036,4269.175320895198,0.2569982171606053,0.2775755714523024,355.76461007459983
29,1901,2.0,7086.402486130705,2831.4093975936794,0.39955526138054237,0.2682602355314393,235.9507831328066
23,3368,1.0,12978.050654988752,5804.592704058678,0.44726229372724763,0.25951509125180855,483.7160586715565
50,1574,1.0,4906.672502512423,2360.040722481266,0.48098598821764155,0.3207876619428025,196.67006020677218
49,1445,2.0,4576.95648875296,1939.986367073585,0.4238594733947656,0.3157119809967225,161.66553058946542
63,1520,1.0,4243.803398077494,865.3469018073503,0.20390833896767346,0.35816927822070704,72.11224181727918
37,3878,2.0,13331.427182377553,4407.163499962907,0.33058452329759674,0.2908915862456363,367.2636249969089
35,10722,4.0,29105.830746198226,11848.537136316263,0.40708465735388455,0.3683797962509796,987.3780946930219
26,4788,4.0,15740.377747757626,3701.2963047166054,0.23514659965793336,0.3041858382771086,308.4413587263838
31,7582,4.0,25704.442160470462,8745.95630136195,0.3402507724836723,0.29496847092289624,728.8296917801625
49,1092,1.0,3329.204063098782,710.0567824980479,0.21328124351654665,0.32800632803012375,59.171398541504
48,1024,2.0,3537.3510117635565,818.6540929183802,0.23143139886200828,0.28948215673102845,68.22117440986501
26,1076,1.0,2913.09102524589,1045.1276584948039,0.3587693104806384,0.3693671054817713,87.09397154123366
28,9398,3.0,25529.331037153494,6461.12397495499,0.2530863016172241,0.36812558802746725,538.4269979129159
44,6419,2.0,24157.697331832464,10315.731480668162,0.42701633930462324,0.2657124109068839,859.6442900556802
56,4796,4.0,15092.632421611223,7180.863023028755,0.47578598765490626,0.3177709405506081,598.405251919063
46,7629,4.0,21636.45953469497,11256.03659465447,0.5202346796436331,0.35259927751888326,938.0030495545392
26,9960,4.0,33495.390493527804,9380.722334047514,0.28006009769792406,0.2973543479639246,781.7268611706262
20,4675,1.0,17266.293147648008,4609.97997449367,0.2669930329036279,0.2707587529079351,384.1649978744725
45,1287,1.0,3802.348883184583,919.5111410019289,0.2418271361337601,0.3384749899441364,76.6259284168274
43,2515,2.0,8795.42606224638,3998.155293904504,0.45457209981745467,0.28594407845634945,333.17960782537534
32,2745,2.0,7632.371721877192,3683.308487187946,0.48259029059476044,0.3596522942051968,306.94237393232885
54,672,0.0,1838.3068221670726,390.88737464098847,0.21263445793025681,0.3655537758423909,32.57394788674904
42,3804,3.0,12839.030691313646,7375.829243505299,0.574484898497476,0.29628404912012773,614.652436958775
37,1344,2.0,4552.818137925311,1005.2099487289362,0.22078851346058898,0.29520177597351865,83.76749572741134
49,1038,1.0,3650.2029836735182,1520.377196001707,0.41651853412042816,0.2843677473945216,126.69809966680891
44,10127,4.0,36809.50258214586,17801.96652507965,0.4836242077803666,0.2751191754737815,1483.497210423304
33,1543,0.0,6122.319678147588,3357.404497777366,0.5483876494984342,0.25202865598597113,279.7837081481138
24,4811,2.0,16141.227967569403,7838.741577598592,0.48563477285297113,0.2980566292518856,653.2284647998827
33,727,1.0,2251.7191411043814,1172.450416464546,0.5206912332279168,0.3228644224445481,97.70420137204549
24,1237,1.0,4610.193763905182,1548.0112171079395,0.3357800770171224,0.26831844025405294,129.00093475899496
22,276,1.0,835.6662684644433,439.501998595154,0.5259300454986049,0.3302753867368089,36.625166549596166
40,5381,4.0,17498.806953089374,4060.527083002611,0.23204593855387007,0.3075066782795725,338.3772569168843
25,5511,2.0,15272.497490102971,8520.933551535289,0.557926662424211,0.3608447147279802,710.0777959612741
26,3749,2.0,10124.053249419403,4242.352399946491,0.4190369504614945,0.3703062308779341,353.52936666220756
25,685,1.0,2705.885552072505,1425.782801407537,0.5269191079849975,0.2531518746147048,118.81523345062807
29,1494,0.0,5649.272400060314,2151.962160320807,0.38092731380732,0.2644588354394186,179.33018002673393
31,2746,3.0,9870.860226577728,4515.238235006723,0.45743107807861,0.2781925725790619,376.2698529172269
38,708,1.0,2274.0515795270708,933.6370369330227,0.4105610643744453,0.3113385845659847,77.80308641108523
48,4351,2.0,12608.004782171001,6211.154631985169,0.49263580870213275,0.3450982193592404,517.5962193320973
32,701,1.0,2015.5498225499086,468.92168282858455,0.23265199281223584,0.3477959175988774,39.076806902382046
27,3643,1.0,10930.179837351494,2449.8996201006207,0.22414083359622555,0.33329735230438257,204.15830167505172
28,4249,2.0,14442.218797781743,4315.931348041948,0.2988412936040586,0.2942068708066261,359.66094567016233
32,1938,2.0,7014.51586425696,1850.5546487360969,0.26381787204527535,0.27628421369395395,154.21288739467474
34,2910,2.0,10321.565821664797,5663.581750263802,0.5487134266368807,0.28193396721764424,471.96514585531685
28,2659,2.0,8083.125642639016,2325.3988095033847,0.2876855949432177,0.32895690572636915,193.78323412528206
36,1028,2.0,4050.1353446956846,2390.9816146405606,0.5903461023276525,0.2538186782686989,199.24846788671337
39,3398,1.0,12404.498297242963,4152.508969597799,0.33475831670844275,0.2739328845532788,346.04241413314986
49,5801,1.0,19757.07714482485,5390.662512851506,0.2728471662754797,0.2936163055636754,449.22187607095884
34,1525,2.0,5310.498850676517,2739.576975959742,0.5158794028569916,0.2871669955838003,228.2980813299785
31,4473,3.0,14430.49477231934,6688.290598804466,0.46348311020035043,0.3099685818521022,557.3575499003722
28,1068,0.0,3200.7689290496482,1277.997533733464,0.3992782865812556,0.3336698223689342,106.49979447778867
75,6615,2.0,20779.67902570413,8772.04633756453,0.4221454203750525,0.31833985461552855,731.0038614637109
30,1864,2.0,6854.16686654078,3342.6449729045394,0.4876807113089055,0.271951359850791,278.55374774204495
24,7408,5.0,19896.835951692312,5797.577794600524,0.2913818965325195,0.37232050452574184,483.131482883377
24,11590,4.0,32700.375871300217,19572.27259361202,0.5985335664226967,0.35443017675439226,1631.0227161343348
23,4110,2.0,11212.094478279205,6614.208107963949,0.5899172648587132,0.36656844160224994,551.1840089969958
44,3384,0.0,9207.768356063194,4236.7729815648,0.46013027453877475,0.36751576159837696,353.0644151304
23,2101,1.0,7999.096916009502,2238.2831447380213,0.27981698037165803,0.26265464990116943,186.5235953948351
24,1275,1.0,4596.21836094604,2169.83468718791,0.47209129697251645,0.2774019639348829,180.81955726565914
28,4169,2.0,13753.107591286747,3147.802512901481,0.22887936359167033,0.3031314902706979,262.3168760751234
31,1521,1.0,4254.407677800231,903.0448318513141,0.21226100088232244,0.35751157744864803,75.25373598760952
24,5743,2.0,19079.133294394625,5782.373129914956,0.3030731554044855,0.30100948042997694,481.86442749291297
26,3599,2.0,11869.366537385675,4570.289884336359,0.38504918269572647,0.30321752965198334,380.85749036136326
25,3213,2.0,9309.996810694505,5095.445064605201,0.5473090021633522,0.34511290017942736,424.62042205043343
33,4439,2.0,14405.156627956485,7071.025063586931,0.4908676279065232,0.3081535393641684,589.2520886322442
37,3949,1.0,12628.926928180304,6277.6199397630835,0.4970826084799924,0.3126948174185856,523.1349949802569
43,1459,1.0,5088.700390744246,1883.8233170548465,0.37019733377923014,0.28671367696430927,156.98527642123722
23,882,1.0,3098.870133420349,1048.5770732875794,0.3383739970187851,0.28461986531410427,87.38142277396496
23,3758,2.0,10248.336624964459,3570.679382583536,0.34841550519384107,0.36669365356771083,297.5566152152947
34,1743,0.0,5518.599716391919,3283.896984209748,0.595059825494423,0.3158409903915952,273.658082017479
32,1136,1.0,3977.3024856684974,859.2710518149077,0.21604367656499301,0.2856207200969436,71.60592098457563
23,1236,1.0,4125.168554139985,2255.6941361293043,0.5468125984489793,0.29962412051249654,187.9745113441087
29,959,1.0,3652.498343599468,1575.9440572368587,0.4314701634289574,0.26256000955634207,131.3286714364049
38,3229,2.0,11446.562315330097,4297.567954353331,0.37544616767583616,0.28209342779495294,358.13066286277757
28,6199,1.0,17877.374017970382,8761.755785449895,0.4901030641660546,0.3467511500161461,730.146315454158
46,727,1.0,2007.0713058134836,792.1259682683544,0.39466757656988116,0.36221931821467623,66.0104973556962
23,1246,2.0,4389.939227526759,2411.697819540602,0.5493692952326642,0.2838308084510732,200.97481829505014
49,2331,1.0,6298.397153163361,3528.870653087649,0.5602807456045034,0.3700941594051843,294.07255442397076
26,4463,3.0,15387.088558964624,5673.040611381126,0.36868837074938215,0.29004837288726887,472.7533842817605
28,776,1.0,3042.15822312769,945.2932285251127,0.3107311188940206,0.25508206447006637,78.77443571042606
23,2406,2.0,8262.12116262582,3610.0523067489944,0.4369401314373449,0.2912085108220973,300.83769222908285
61,1239,2.0,3945.256718093174,2228.8543910731205,0.5649453382466764,0.3140480046121903,185.73786592276005
37,3399,1.0,11979.382205980746,3405.3175925751234,0.28426487560226665,0.28373750345013937,283.77646604792693
36,2247,1.0,7364.925659912584,3308.226162604425,0.4491866334253931,0.30509472922862746,275.68551355036874
21,1766,0.0,5994.078999909255,2713.0645409557087,0.4526240880370082,0.29462407819895864,226.08871174630906
25,2473,2.0,9698.989962805796,4783.980330964371,0.4932452089661124,0.25497500352960384,398.66502758036427
36,1542,1.0,4905.827023318392,1239.344726700781,0.2526270740509039,0.31432009173388314,103.27872722506508
27,3850,2.0,15200.778227629427,7392.594260699124,0.48632998587283544,0.25327650613322644,616.049521724927
22,3650,2.0,14139.373124186179,7969.134621521628,0.5636130082662564,0.25814440059980265,664.094551793469
42,3446,3.0,10088.928333978556,2742.9096700830464,0.2718732435480968,0.3415625412259296,228.57580584025388
40,3001,2.0,8280.20435190183,2442.8037795003347,0.29501732996955105,0.3624306686719294,203.5669816250279
36,3079,3.0,8624.39395498813,5075.956381780763,0.5885580376166558,0.35701059298423915,422.99636514839693
33,6070,2.0,16334.141975606546,4449.269691069084,0.2723907810837959,0.3716142549186211,370.772474255757
23,2146,1.0,5992.899458376297,3246.677476994992,0.5417540373478316,0.35809043934493645,270.5564564162493
63,13756,5.0,49209.921566820536,19531.966195320238,0.3969111425792139,0.27953712507590933,1627.6638496100197
60,14782,5.0,40821.74746871881,12201.311288026372,0.29889242976127084,0.3621109069700473,1016.7759406688643
37,7685,4.0,23761.77029174341,13028.57771258695,0.5482999605090045,0.32341866391454577,1085.714809382246
34,2320,2.0,8800.147628598846,3327.530319245494,0.3781221020010662,0.2636319409529484,277.2941932704578
36,846,1.0,2282.2507435100115,926.427064213159,0.40592694157187603,0.3706867014528322,77.20225535109658
57,14318,3.0,53730.07964494451,18466.670948577375,0.3436933477599063,0.2664801558943378,1538.8892457147813
52,362,0.0,1101.3752379572945,481.4996016299083,0.4371803405739709,0.32867998800426673,40.12496680249236
39,2212,2.0,6247.174131598806,1658.0596690045663,0.2654095490340091,0.3540800933995888,138.17163908371387
38,12976,2.0,46657.14861035362,16630.12947180139,0.3564326146607043,0.2781138665023459,1385.8441226501157
25,1283,2.0,4497.244896558122,2643.3228270247955,0.5877649289341149,0.2852857759607263,220.2769022520663
26,1330,1.0,5102.7170373213075,1547.4161534427722,0.303253373080451,0.26064545423004465,128.95134612023102
26,4272,2.0,15578.964665506932,7208.303849674055,0.4626946658165169,0.2742159117581509,600.6919874728379
25,2238,2.0,8365.587096268388,2761.2797412987957,0.3300760256898779,0.2675245591547661,230.10664510823298
21,1126,2.0,3426.0945716203883,1745.2157452077242,0.5093892502746402,0.3286540918417943,145.434645433977
40,7374,2.0,21408.585594442236,5402.445105907162,0.25234946428733995,0.34444125079960086,450.2037588255968
27,2326,1.0,8530.573216422183,5015.366416032279,0.5879284180314179,0.2726663192483037,417.9472013360232
27,1449,1.0,5422.804716264353,2068.8857693355253,0.3815158165534557,0.26720490148835435,172.4071474446271
30,1820,2.0,7256.959144588302,2136.5952563442315,0.2944201853385856,0.25079375034889373,178.04960469535263
19,983,1.0,3162.137568538577,725.3902440667636,0.22939869893200507,0.3108656656118558,60.44918700556363
39,3249,3.0,10275.582347654336,2752.8610026877927,0.2679031620350163,0.31618645932429,229.40508355731606
31,1957,0.0,7244.586885562784,2955.136389579001,0.407909579422407,0.27013272542841116,246.26136579825007
31,2406,1.0,7509.2977571316815,2514.1224301950206,0.3348012705725145,0.32040279634869845,209.51020251625172
32,11760,3.0,45954.27486546389,24427.1485839649,0.5315533463530437,0.2559065513367074,2035.5957153304082
55,2578,1.0,9825.317432335047,3658.5061655110176,0.37235500946472233,0.2623833802576008,304.8755137925848
46,2348,3.0,7604.3706350353905,2277.4003313989024,0.29948570903505195,0.30876979998609344,189.78336094990854
46,1223,1.0,4485.753754545335,2004.4949272122103,0.446857994641612,0.2726409131934083,167.04124393435086
43,1516,2.0,5567.8493294831715,2687.661487148479,0.48271088675417834,0.2722774827925742,223.97179059570658
39,1473,2.0,4130.5352783937715,1102.096053100785,0.26681676316037994,0.35661237605330437,91.84133775839875
28,1887,2.0,7302.823113205789,1950.2020174122645,0.26704768651532707,0.2583932228329225,162.51683478435538
27,8648,2.0,28887.23002257209,6201.1803825484985,0.2146685707734172,0.29937103672600557,516.7650318790415
27,802,1.0,3022.425183757878,1494.7730350333516,0.49456080602625613,0.265349827122221,124.56441958611263
43,2899,2.0,8967.765057850325,4174.690230789931,0.46552181104872203,0.32326895065813904,347.8908525658276
22,2039,2.0,7871.962483871671,3068.903075810211,0.38985235029992554,0.25902054337499303,255.74192298418424
43,2197,2.0,6998.768117571942,3763.0149131311914,0.5376681795876788,0.313912386164638,313.58457609426597
27,1053,1.0,2823.216062678339,1474.4755793473093,0.5222680611800212,0.37297889237745274,122.87296494560911
26,3235,2.0,12531.88092495509,5440.612662400165,0.43414174575870085,0.25814161651967604,453.38438853334713
28,939,1.0,2618.2909193362393,1433.0129075825732,0.5473085122053034,0.3586308889762506,119.41774229854776
20,1967,2.0,6082.786566853795,1717.3925722973927,0.2823364840147073,0.32337153019942194,143.11604769144938
35,7253,3.0,28529.06592935932,6982.9980661064965,0.24476784775909116,0.25423194779524566,581.9165055088747
42,2292,1.0,9017.055441041171,2776.34996910744,0.30789984460679587,0.2541849736853065,231.36249742561998
40,1597,1.0,5479.707076443851,1221.0691150025905,0.22283474243572596,0.2914389360090394,101.7557595835492
35,1381,2.0,4846.089586675324,1998.8559646970841,0.41246781120041276,0.28497203266674226,166.5713303914237
35,5842,3.0,19071.75831919646,10959.438625372568,0.5746422769179846,0.3063168011163293,913.2865521143807
33,2579,1.0,7885.58744027908,1701.2162601164996,0.21573741626740386,0.32705236224084355,141.76802167637496
23,8471,2.0,26301.489818438076,6544.967027713643,0.24884396560401073,0.3220730102544075,545.4139189761369
31,2782,2.0,9913.261793075095,3775.759298594164,0.3808796113133741,0.280634170474885,314.64660821618037
33,1042,2.0,3823.965679565417,2193.2355423251875,0.573550007011162,0.272491985366987,182.76962852709894
20,3186,1.0,11858.627777747404,3871.3965829821677,0.3264624419907002,0.26866514909747796,322.6163819151806
30,2028,1.0,7543.1274581164735,3039.0802168752425,0.40289392347535696,0.2688540013754976,253.25668473960354
47,958,1.0,2671.167262294194,578.6526764969901,0.21662914362015684,0.3586447069500243,48.221056374749175
34,1591,2.0,5291.496939709077,1372.2824255088321,0.25933728038483556,0.30067106116241504,114.35686879240268
25,2762,1.0,7577.3030602212975,4505.858792045294,0.5946520491835388,0.3645096385942012,375.48823267044116
21,2779,2.0,9446.854351970216,5536.305173431914,0.5860474785744182,0.29417199593221394,461.3587644526595
29,2743,2.0,8929.4908870229,1803.5427832989308,0.20197599237376385,0.3071843663546779,150.29523194157755
46,1149,2.0,4423.962807985715,2569.104537163098,0.5807247141692955,0.2597218941185344,214.0920447635915
20,1313,1.0,4115.6685486411725,1875.2960404789371,0.45564797512620014,0.3190247184588029,156.27467003991143
55,1190,2.0,3359.079666065135,1837.9786111842816,0.5471673178080088,0.354263702651024,153.1648842653568
74,3448,0.0,9852.047092957573,3762.4568076913174,0.3818959422535436,0.3499780266442996,313.53806730760977
29,11328,2.0,41709.8565814607,16944.145878696636,0.4062384114317001,0.27159048072668507,1412.012156558053
36,1872,0.0,6535.072286037388,2584.873552711938,0.3955386321027681,0.2864543677657019,215.40612939266148
33,2058,2.0,5765.480623280936,2691.013306752464,0.4667457030184417,0.35695202784826346,224.25110889603866
25,2136,1.0,5935.536183815513,1518.669267051636,0.2558605019025252,0.3598663935070016,126.55577225430301
25,1484,1.0,5344.3175881137795,1132.9388710369406,0.21198943594907116,0.27767810867014026,94.41157258641171
23,660,0.0,1824.0314456004903,589.4758477217998,0.32317197663647634,0.3618358672444493,49.12298731014999
37,1287,2.0,4842.3118617422515,2333.375978804947,0.48187230509465867,0.26578213810808554,194.44799823374558
65,3394,4.0,12246.648158625532,3438.140914826591,0.2807413808491793,0.2771370546486669,286.51174290221593
26,609,1.0,1690.0552098812227,793.2662389537508,0.4693729733299669,0.36034325768730396,66.10551991281257
39,1884,1.0,5237.112337782002,3079.237804849109,0.5879648184429082,0.3597402305862897,256.60315040409245
30,1620,1.0,6451.141489562539,1532.5350193240029,0.23756028631576737,0.25111834899622615,127.71125161033358
29,2629,2.0,8322.610562723788,3903.64431000509,0.4690408472900505,0.3158864613676688,325.3036925004242
41,719,1.0,2272.6556049881265,857.9276902445228,0.3775000877218284,0.31636997634921304,71.49397418704356
30,5096,4.0,19112.03545965898,10459.193311808262,0.5472569017510021,0.266638266277627,871.5994426506885
41,1244,1.0,4888.50297368736,1324.0995037381263,0.27085991577895435,0.2544746329696227,110.34162531151053
34,1842,3.0,7333.61861274897,3498.5055525173057,0.4770503808904658,0.2511720471525224,291.5421293764421
35,2576,1.0,9456.936273636047,5061.788408392088,0.5352461158592441,0.27239265714218114,421.81570069934065
55,1424,1.0,4511.724866394699,2607.0807585393277,0.5778456877896092,0.31562208294361543,217.2567298782773
61,1512,1.0,4200.337444864516,1988.016399914843,0.47329921131585834,0.35997107847814125,165.66803332623692
30,11054,3.0,40931.44267821585,16326.320677269741,0.3988699056033709,0.27006133370136637,1360.5267231058117
29,518,0.0,1767.0045351508627,790.0964572165682,0.4471388960804855,0.2931514830298805,65.84137143471402
34,2759,1.0,8917.904698016544,4883.10567688841,0.5475619937914873,0.3093776053262418,406.9254730740342
35,2670,2.0,10346.62161093726,4430.877576581352,0.42824389865553186,0.25805524744208125,369.23979804844595
31,4817,2.0,13559.517696358309,2876.717088751484,0.21215482387873474,0.35524862372455224,239.72642406262366
29,2679,2.0,8903.65687252695,5096.2704747936705,0.5723794782027911,0.30088760588543123,424.6892062328059
36,3905,1.0,10472.44797708903,4982.902807013504,0.47581070041262447,0.372883208256858,415.2419005844586
35,3386,1.0,11145.179911722817,5244.981341215026,0.4706053543108986,0.3038084648986697,437.0817784345855
27,343,0.0,940.4160314118271,269.2129546391663,0.28627006095908686,0.3647321914377206,22.43441288659719
32,4594,2.0,12978.466009780697,6016.222273857305,0.46355418809306287,0.35397095438998083,501.35185615477536
37,3620,3.0,10220.593351110827,3654.3298404894094,0.3575457622616634,0.3541868730748944,304.5274867074508
36,1721,1.0,6079.05457325566,2799.3632375867246,0.4604931908165969,0.28310323246173985,233.28026979889373
34,3017,1.0,11046.423200991712,2680.273329421623,0.2426372121231963,0.27312008105294605,223.35611078513526
38,754,1.0,2597.1467318443447,1202.8376595324378,0.46313812184121433,0.2903185987741834,100.23647162770315
34,1950,2.0,7701.64862603381,4619.1830643751555,0.5997654903082665,0.25319254288081045,384.93192203126296
63,2924,2.0,9258.828766036415,2030.3205581158356,0.2192848155442224,0.31580668288476477,169.1933798429863
29,1659,2.0,5055.995134855476,2987.4341955028344,0.5908696736885268,0.3281253157391383,248.9528496252362
32,7238,4.0,27683.893986447085,10042.697536046746,0.3627631842891482,0.26145165862661635,836.8914613372289
26,2764,3.0,8194.691863557024,4493.160858568582,0.5483013801349037,0.337291510897671,374.43007154738183
35,4679,2.0,18486.55768272349,9482.757289012221,0.5129541936233093,0.25310282640519566,790.2297740843518
22,3092,2.0,8295.442180987884,3540.548679675512,0.4268065043946671,0.3727348021406836,295.0457233062927
23,448,0.0,1774.0076191533633,878.8073332585244,0.4953796837005306,0.2525355557456996,73.23394443821037
28,654,1.0,1781.6354432209023,982.4048732184151,0.5514062245205391,0.3670784629304838,81.86707276820125
36,1238,0.0,4772.313566344283,1725.9364491576432,0.3616561286604132,0.2594129624529975,143.8280374298036
33,1245,2.0,4195.983841083258,1388.0871127837397,0.3308132646252955,0.2967122961270947,115.67392606531165
26,3114,2.0,12426.789833487333,5803.775045347444,0.46703735422543385,0.250587645057655,483.6479204456203
24,2569,3.0,7103.444499740321,3716.084425116133,0.5231383767765034,0.3616555320582732,309.67370209301106
25,5152,2.0,17543.27636431414,8857.846787980676,0.5049140539106463,0.29367376384037364,738.1538989983896
39,1037,1.0,4105.555639249341,2131.2984579065323,0.5191254595434538,0.2525845685992469,177.60820482554436
44,1478,1.0,4972.184818244641,1860.757261646345,0.3742333259251732,0.29725363276455735,155.0631051371954
23,3573,1.0,12526.45511207639,6603.116461629913,0.5271336864700087,0.2852363232879328,550.259705135826
26,1201,2.0,4316.7922339607,1070.9254534623778,0.2480836221482434,0.27821584521756576,89.24378778853149
57,3622,2.0,11853.7969821185,4952.464686905597,0.4177956391843398,0.30555610202062694,412.7053905754664
30,960,1.0,3363.2743425076014,680.402050541738,0.20230346419924863,0.28543612629716075,56.70017087847817
44,1163,1.0,4007.4100596887547,1321.7814199276575,0.32983433196010814,0.29021237724055804,110.14845166063812
47,1209,0.0,4676.666712911474,1620.8607272605004,0.34658461394855916,0.2585174600238581,135.07172727170837
52,3077,1.0,8391.784683080888,3008.1953067367685,0.35846907664370214,0.36666813034463325,250.68294222806404
62,3757,2.0,11426.104937730679,5463.8135013016545,0.47818688267594484,0.3288084627679056,455.3177917751379
35,1418,1.0,5578.24464589408,1982.6377883908465,0.3554232405081383,0.25420183050661505,165.21981569923722
26,3518,0.0,13557.263988970992,5144.675954618749,0.3794774490490123,0.2594918858895082,428.72299621822907
26,1934,1.0,6332.320213183425,1868.1462432201222,0.295017652349731,0.3054172775365267,155.67885360167685
42,8318,2.0,29059.017264684244,10150.335555749376,0.349300716651736,0.2862450551660245,845.861296312448
27,1237,0.0,3756.1606977968822,1092.6966362508952,0.2909078509052606,0.32932563314597885,91.05805302090793
38,368,0.0,1073.638115704459,246.16199660969144,0.22927836950737746,0.3427598132155915,20.513499717474286
39,2122,1.0,6970.624020376857,3076.690108110115,0.44137943735255114,0.30442037811777967,256.3908423425096
20,2996,2.0,9400.857700221406,4392.880913117249,0.4672851194220065,0.3186943250858312,366.0734094264374
29,9034,3.0,31120.999085947707,13935.863213956998,0.4477961384038458,0.2902863103800285,1161.3219344964166
40,1585,2.0,4390.945866119335,1692.2600754626899,0.38539761752022894,0.36097006165115947,141.02167295522415
32,1301,2.0,5159.5835263649105,1815.731287257142,0.35191431207169194,0.25215213463490443,151.31094060476184
28,1323,0.0,5267.6757532620195,2872.6398437822886,0.54533345982873,0.2511544107817816,239.38665364852406
27,3123,2.0,11235.145377178218,4579.812802895883,0.40763271405448726,0.27796703070204176,381.65106690799024
42,5493,3.0,18574.369787104337,7275.074513570308,0.39167275105189236,0.29573008737091233,606.2562094641924
49,1126,1.0,3467.37079458454,729.038378952928,0.2102568263225743,0.32474173277303536,60.75319824607734
38,1216,2.0,4562.099658618199,1535.1425708906359,0.33649913105046253,0.2665439361244271,127.92854757421965
24,1207,2.0,4320.627367030043,1521.1989115464469,0.3520782475143428,0.2793575787651597,126.7665759622039
27,1309,1.0,3774.487431469951,1357.038115845688,0.3595291123587602,0.3468020555814165,113.08650965380734
36,2360,1.0,9159.717540540623,3957.629518887567,0.4320689476909329,0.25764986633645787,329.80245990729725
34,6850,1.0,25779.173485364943,10658.167746794888,0.41344101869075134,0.26571837161066486,888.1806455662407
28,1413,2.0,5557.423036641984,2462.8389140413055,0.44316203711737784,0.2542545332042584,205.2365761701088
45,8588,3.0,31211.30551738565,15791.463167927432,0.5059533046168513,0.2751567054834096,1315.9552639939527
26,759,1.0,2644.7761782870193,1389.0213616747633,0.5251942954864374,0.28698080625166267,115.7517801395636
32,4686,3.0,15109.182490743786,7361.937541956923,0.48724923049059776,0.31014252444635876,613.4947951630769
26,2687,1.0,10506.988579696314,6117.268340350346,0.5822094783819738,0.2557345503536907,509.7723616958622
20,585,1.0,2235.5298338103185,463.4097597702316,0.20729303307054467,0.2616829313357472,38.61747998085263
54,2255,2.0,6149.29080145261,1711.4164668868223,0.27831119427341844,0.3667089543833762,142.6180389072352
37,609,0.0,1645.4099832917686,334.0596086549228,0.20302514999125687,0.37012052083314145,27.838300721243566
40,1361,0.0,4312.4888564280345,1979.3887671298678,0.4589898856618412,0.3155950184013448,164.949063927489
23,7127,3.0,26707.7514513095,14935.30096907761,0.5592122195799947,0.2668513675886615,1244.6084140898008
43,1203,0.0,4791.59091142117,1424.9852060310136,0.2973929186305197,0.2510648388476875,118.74876716925114
36,700,0.0,2007.0557650299597,1145.6551640121327,0.5708138179185227,0.3487695818902924,95.47126366767772
44,5507,2.0,19047.83713259228,4268.752800375228,0.22410695611582435,0.289114189798332,355.729400031269
24,3190,2.0,10126.72244353728,5810.454202587937,0.5737744107222057,0.31500813987805204,484.2045168823281
53,7119,4.0,28190.42746405621,9603.043036549418,0.3406490748958538,0.2525325310897458,800.2535863791181
23,3488,2.0,13217.747738529803,3179.7715180557407,0.2405683313796866,0.26388762056885545,264.9809598379784
26,1113,2.0,4212.079797791328,1661.0282080326876,0.39434870367453023,0.26424000812701115,138.4190173360573
30,7966,2.0,26220.812947902312,7937.318730221986,0.3027106270882032,0.30380446311209003,661.4432275184988
31,1532,1.0,4932.671303441737,1548.6080161426466,0.31394916078476914,0.3105822191985624,129.0506680118872
42,1503,0.0,4555.907772149135,1471.1754502342685,0.32291598597051463,0.3299013226712001,122.59795418618904
31,2302,3.0,6311.70185772058,3289.7243920033793,0.5212103591330653,0.3647193818548566,274.14369933361496
41,662,0.0,2528.594950774461,1051.0471828965565,0.41566451067010185,0.26180547414177263,87.58726524137971
32,2273,3.0,8524.965325003555,2766.548001285339,0.32452307966240146,0.26662865048064605,230.54566677377827
28,2631,1.0,10523.009597887747,4673.621223455923,0.44413351332436735,0.2500235294404856,389.4684352879936
41,1503,1.0,6005.260221496105,2921.320506903285,0.4864602696892774,0.2502805781204855,243.44337557527376
26,1311,2.0,4466.894621393393,1380.4919972944267,0.3090496002934135,0.2934924844031914,115.04099977453556
25,3105,2.0,11463.607898847313,4189.027478492354,0.3654196406101406,0.27085713567647524,349.0856232076962
33,2319,2.0,9105.215636796467,2264.962792543137,0.24875443733477903,0.2546891905149767,188.74689937859475
75,1374,0.0,5220.5540197210175,1422.3907898974526,0.2724597398138721,0.26319045733644675,118.53256582478771
37,3612,2.0,10823.22845799524,5113.4033477120265,0.4724471415859931,0.33372667074506546,426.1169456426689
42,7763,4.0,25364.765496549677,6913.809555862344,0.27257533907825077,0.30605447549105025,576.150796321862
45,3049,2.0,8655.742742395878,3549.4202071784625,0.41006535346682405,0.3522516889354833,295.7850172648719
23,1534,1.0,6042.019034419841,2922.0322107284364,0.4836185046889731,0.2538886407442932,243.5026842273697
60,2032,2.0,7060.995809605585,1714.062164367327,0.24275076923789754,0.287778105920375,142.83851369727725
31,6350,2.0,18869.17575326265,8055.7207423130585,0.4269248878515614,0.3365276831926285,671.3100618594216
